National Provider Identifier,Gender,Provider Type,Count_HCPCS,Avg_Payout_Ratio,Avg_Allowance_Ratio,Avg_Final_amount_received,Avg_Excess_amount_claimed,Avg_Number of Medicare Beneficiaries,Avg_Number of Medicare Beneficiary/Day Services,Sum_Total_amount_claimed,Sum_Total_amount_paid,Sum_Total_amount_allowed,Fraud_Label,Min_Payout_Ratio,Max_Payout_Ratio,Min_Allowance_Ratio,Max_Allowance_Ratio
1053499673,M,Family Practice,16,0.405890951631591,0.57223223359324,6245.27084732056,2533.14312362671,86,154.4375,194012,94087.6663265228,153481.709918976,Yes,0.0242,0.7552308,0.0328,1
1053583104,M,Family Practice,3,0.407162874937057,0.49946528673172,3457.39670817057,2683.82657877604,38.3333333333333,50.6666666666667,16342,5969.80987548828,8290.52026367188,Yes,0.3553546,0.491134,0.375,0.6230412
1063417368,M,Family Practice,3,0.398380130529404,0.584386905034383,23297.5602213542,17259.174601237,53.3333333333333,335.666666666667,116762,46869.3212890625,64984.4761962891,Yes,0.2969358,0.5012076,0.4447829,0.6600953
1063420529,M,Chiropractic,2,0.502776637673378,0.697416663169861,8120.31494140625,4965.3349609375,35,291.5,31932,15691.3701171875,22001.330078125,Yes,0.4555466,0.5500066,0.6625,0.7323333
1063436517,M,Internal Medicine,16,0.420653621666133,0.520143367350101,7360.56286644936,5583.52770090103,39.75,65.6875,188474.999511719,70705.9939041138,99138.55626297,Yes,0.181,1,0.181,1
1063452167,M,Physical Medicine and Rehabilitation,20,0.330037029832602,0.41326137855649,30689.5926696777,28047.3024505615,90.7,154.25,790616.875366211,176825.019592285,229670.827758789,Yes,9.24613e-02,1,0.1178461,1
1063482198,M,Internal Medicine,8,0.377966269850731,0.475152250379324,15381.7393798828,13105.9434051514,52.75,106,193543,70489.080078125,88695.4527587891,Yes,0.3544577,0.43375,0.4485492,0.5421739
1063486090,M,Cardiology,34,0.288070428568651,0.348341676132644,32144.4906095617,29122.100544649,61.8235294117647,210.558823529412,1460039.99609375,367127.321819305,469888.57106781,Yes,3.107143e-02,0.70175,4.041896e-02,0.7354717
1063497600,M,Infectious Disease,7,0.458089130265372,0.572939936603819,4026.38427734375,2978.99874441964,43.8571428571429,92.5714285714286,55620,27435.3101196289,34767.0087890625,Yes,0.3,0.5977287,0.3,0.7814546
1063499572,M,Family Practice,4,0.564443476498127,0.776922851800919,6042.07751464844,2401.22479248047,46.75,142.75,63100,38931.6898803711,53495.1008300781,Yes,0.3510896,0.6830555,0.47475,0.9736568
1063501823,M,Internal Medicine,16,0.453541940194555,0.579111953964457,4835.81275939941,2878.47058105469,34.8125,78.1875,154398.726318359,77025.7219409943,108343.196968079,Yes,1.688349e-02,1,2.104854e-02,1
1063526580,F,Psychiatry,3,0.270787095030149,0.427729914585749,15434.9856770833,12006.1028645833,59.6666666666667,122.333333333333,65020.998046875,18716.0399169922,29002.6896972656,Yes,0.2030531,0.3428456,0.3615501,0.4638202
1063537215,M,Internal Medicine,4,0.384178645908833,0.557950407266617,12062.2102050781,8698.83245849609,62.25,87.5,79033,30784.1599121094,44237.6701660156,Yes,0.3448766,0.4108655,0.554212,0.5621017
1063562635,M,Family Practice,9,0.44220802700147,0.74228503048006,2017.12668524848,188.214345296224,36,48.2222222222222,33233,15078.8598694801,31539.070889473,Yes,7.568182e-03,0.9676395,0.0115,1
1063568475,F,Nurse Practitioner,8,0.446489419788122,0.576437298208475,3870.06634521484,2626.52749633789,30.375,68.125,56235,25274.4692230225,35222.7800140381,Yes,0.181,0.856,0.181,0.856
1063575561,M,Plastic and Reconstructive Surgery,44,0.274553011425517,0.33061616901647,10462.2064945048,9294.60149114782,21.9090909090909,24.8636363636364,633945,173607.915281296,224982.534635544,Yes,0.1224425,0.67,0.1530534,0.736
1063583060,M,Clinical Psychologist,1,0.213835895061493,0.379281163215637,24703.3203125,19504.599609375,15,138,31422.599609375,6719.27978515625,11918,Yes,0.2138359,0.2138359,0.3792812,0.3792812
1063611499,M,Psychiatry,7,0.37900094475065,0.490635224751064,19105.0991908482,14998.7149832589,70.4285714285714,208.857142857143,234879.99609375,101144.301513672,129888.989990234,Yes,0.1254724,0.6643092,0.1771544,0.830356
1063696508,,Ambulance Service Supplier,3,0.646370867888133,0.811136742432912,185456.709635417,120565.234375,711.333333333333,2619.33333333333,1319047.6875,762677.55859375,957351.984375,Yes,0.5571915,0.7320683,0.6987157,0.9150851
1063728483,F,Family Practice,12,0.337515665218234,0.439074691385031,14544.7379964193,12968.7533772786,37.6666666666667,51.5833333333333,240093.999511719,65557.1411132813,84468.9581298828,Yes,0.1157903,0.4780947,0.1559392,0.6685669
1073511192,M,Internal Medicine,49,0.147568739494499,0.19323159054834,7716.69273407605,7316.75982728296,68.9183673469388,75.6122448979592,442752.604553223,64634.6649932861,84231.372215271,Yes,9.028385e-02,0.2727357,0.1303771,0.2727357
1073524823,M,Internal Medicine,9,0.644420355558395,0.800373256206512,2183.68436008029,1023.1289469401,23.1111111111111,52,49475.0000610352,29821.8408203125,40266.8395385742,Yes,0.463224,0.8703407,0.6752995,0.9594
1073555389,M,Family Practice,2,0.45104518532753,0.619495451450348,4153.76025390625,2833.08020019531,34,54.5,15665,7357.47961425781,9998.83959960938,Yes,0.3971473,0.5049431,0.56512,0.6738709
1073558557,M,Anesthesiology,12,0.446307284136613,0.566966876387596,7848.42242431641,5619.15608723958,47.8333333333333,111,189658.689941406,95477.6207275391,122228.816894531,Yes,0.2851508,0.7098214,0.3564262,0.9049339
1073588588,M,Podiatry,3,0.523948440949122,0.678169767061869,8452.70633951823,5718.50341796875,151.666666666667,175.333333333333,53846,28487.8809814453,36690.4897460938,Yes,0.4312583,0.6386868,0.575029,0.8106592
1073589420,M,Ophthalmology,7,0.532711356878281,0.684826161180224,14285.0274309431,8475.26211983817,145.571428571429,341.428571428571,230050,130054.807983398,170723.165161133,Yes,0.377708,0.7042701,0.4776,0.8981236
1073593919,M,Emergency Medicine,35,0.465938924678734,0.552627479817186,2554.25588902065,1553.31772199358,37.8,76.1142857142857,195316.444580078,105917.487998962,140950.324317932,Yes,7.681429e-02,1,0.1010714,1
1073631693,M,Chiropractic,1,0.700745403766632,0.876043617725372,3778.669921875,1565.1904296875,21,329,12626.9404296875,8848.2705078125,11061.75,Yes,0.7007454,0.7007454,0.8760436,0.8760436
1073645545,M,Physical Therapist,3,0.682168066501617,0.874925295511881,1314.95924886068,539.203287760417,14.3333333333333,111,12686.24609375,8741.36834716797,11068.6362304688,Yes,0.6516324,0.7320167,0.8197654,0.9211468
1073701280,F,Clinical Psychologist,3,0.534959117571513,0.860663115978241,20783.3260904948,7163.16634114583,34,388.666666666667,121640,59290.0217285156,100150.500976563,Yes,0.4792302,0.6264583,0.8160518,0.9289376
1073721205,M,Podiatry,8,0.713673770427704,0.975107215344906,2210.39631652832,90.5906143188477,44.625,96.625,67674.9266357422,49991.7561035156,66950.2017211914,Yes,0.6426548,0.7629768,0.8637136,0.9989468
1073723433,M,Family Practice,2,0.275197118520737,0.350901544094086,5263.830078125,4711.19482421875,21,21,14500,3972.33984375,5077.61010742188,Yes,0.2649009,0.2854933,0.3449231,0.35688
1073808945,M,Internal Medicine,3,0.175114537278811,0.220521842439969,8307.54345703125,7815.59684244792,18.6666666666667,19,30602,5679.37017822266,7155.21014404297,Yes,0.1427358,0.1966407,0.1812577,0.2478593
1083607741,M,Podiatry,20,0.353441926836967,0.460660328343511,7738.6823173523,6414.16185646057,56.3,95.5,241379.044433594,86605.395367384,113095.807546616,Yes,4.176471e-02,0.585,0.056,0.7312667
1083612493,M,Family Practice,11,0.190592375668612,0.26967674900185,7818.08605957031,7170.85528009588,53.8181818181818,54,102745,16746.0548706055,23865.5905761719,Yes,0.1299514,0.2942128,0.1905937,0.4088334
1083614770,M,Interventional Pain Management,22,0.324107826772061,0.400854227556424,29642.4371448864,23397.8029799028,74.3636363636364,213.863636363636,1134987.61627197,482853.999767303,620235.944854736,Yes,9.855413e-02,0.7995796,0.1242667,0.9994745
1083615223,M,Orthopedic Surgery,14,0.267754541710019,0.337199649906584,17480.4888327462,16407.34979793,32.9285714285714,44.2142857142857,301973.119384766,57246.2711181641,72270.2248001099,Yes,4.554737e-02,0.4918591,5.693561e-02,0.6148214
1083623847,M,Family Practice,1,0.360040009021759,0.450040012598038,2879.81982421875,2474.81982421875,18,18,4500,1620.18005371094,2025.18005371094,Yes,0.36004,0.36004,0.45004,0.45004
1083627897,M,Thoracic Surgery,2,0.271870844066143,0.3634402602911,2732.68005371094,2345.64001464844,12,21.5,7710,2244.64007568359,3018.72003173828,Yes,0.1585,0.3852417,0.1981,0.5287805
1083632699,M,General Practice,2,0.769459128379822,0.967493712902069,94647.9765625,4733.8359375,37,38,892475.5,703179.546875,883007.828125,Yes,0.748156,0.7907622,0.942194,0.9927934
1083654826,M,Neurology,13,0.350294965964097,0.488458450023945,6787.9686701848,5494.46514892578,30.4615384615385,34.9230769230769,130010.558349609,41766.9636230469,58582.5123901367,Yes,0.2718947,0.4952181,0.372752,0.657679
1083681423,M,Family Practice,29,0.450441619573996,0.588382602894101,5532.87869473161,3058.57279863029,85.4137931034483,171.620689655172,340355.001953125,179901.518825531,251656.390687943,Yes,3.016876e-02,1,4.074176e-02,1
1083687859,M,Internal Medicine,9,0.280167016718123,0.385309856798914,86590.1990017361,76304.5779622396,49.1111111111111,196.555555555556,1026865.40625,247553.617431641,340124.205566406,Yes,0.1744842,0.4365289,0.2301347,0.5711884
1083712822,M,Family Practice,6,0.318423599004745,0.456113427877426,11703.70997111,10431.1884358724,68.6666666666667,72.3333333333333,93192,22969.7403564453,30604.8701782227,Yes,0.1591437,0.5790203,0.2134218,0.8786374
1083726921,M,Family Practice,3,0.48213467001915,0.602670272191366,3087.74011230469,2387.3798828125,26.3333333333333,41.3333333333333,17668,8404.77966308594,10505.8603515625,Yes,0.4709091,0.5039297,0.5886061,0.6299265
1083746069,M,Internal Medicine,8,0.500040959566832,0.647471245378256,3090.34987831116,2085.52628707886,32.375,47.25,48664.9990234375,23942.2004852295,31980.7892150879,Yes,0.1791733,0.6621875,0.2767628,0.8362314
1083756639,F,Speech Language Pathologist,1,0.723577558994293,0.918506681919098,2784.22705078125,820.830078125,18,364,10072.36328125,7288.13623046875,9251.533203125,Yes,0.7235776,0.7235776,0.9185067,0.9185067
1083763874,M,Clinical Psychologist,3,0.232844864328702,0.367799897988637,25927.7431640625,21109.7119140625,58.6666666666667,168,101100,23316.7705078125,37770.861328125,Yes,0.2002462,0.2641384,0.3416044,0.39025
1083803563,M,Physical Medicine and Rehabilitation,12,0.496622378627459,0.686621348063151,8764.44403076172,5515.148534139,127,156.916666666667,210589.91796875,105416.589599609,144408.135559082,Yes,0.207781,0.6352,0.3609788,0.86345
1093701039,M,Internal Medicine,5,0.406991171836853,0.529314959049225,4145.05883789063,3273.42199707031,29.4,60.8,34022.876953125,13297.5827636719,17655.7669677734,Yes,0.3216406,0.477416,0.447831,0.6538445
1093716193,M,Internal Medicine,4,0.130668062716722,0.171716250479221,24716.6905212402,23743.6552200317,35.5,35.75,111129,12262.2402877808,16154.3796081543,Yes,0.1057517,0.1791584,0.1349618,0.2240842
1093726556,M,Cardiology,9,0.539576787087652,0.713024381134245,8260.21449110243,5114.28337944879,55.6666666666667,105.888888888889,156781,82439.0690917969,110752.448120117,Yes,0.20658,0.7091699,0.25822,0.9144161
1093750804,F,Internal Medicine,18,0.516029920791172,0.667035380688806,5291.18245273166,784.992753770616,83.9444444444444,198,300832.074020386,205590.789815187,286702.204397202,Yes,7.851063e-03,1,1.119149e-02,1
1093755134,M,Internal Medicine,37,0.451732472793476,0.538779111327352,4285.74086122255,2784.39598124736,59.1351351351351,113.459459459459,321061.905273438,162489.493278503,218039.253929138,Yes,0.1385098,0.908338,0.2,0.9219608
1093800609,M,Family Practice,61,0.219381054704933,0.272861081164055,16549.3888069528,13414.742387115,135.868852459016,314.032786885246,1499667.98242188,490155.241789818,681368.698860645,Yes,1.780392e-03,0.6331428,2.227451e-03,0.7605385
1093814717,M,Internal Medicine,17,0.320633272256921,0.427857409943553,10416.9675005744,8015.16706309599,63.9411764705882,132.941176470588,272474.69644165,95386.2452726364,136216.856431961,Yes,2.306667e-02,1,3.882667e-02,1
1093851164,M,Internal Medicine,18,0.339042765253301,0.429217866693054,21524.1660563151,17134.4991378784,84.6111111111111,163.833333333333,615791.375976563,228356.387725517,307370.391403183,Yes,8.652482e-04,0.9393762,1.092199e-03,0.9393762
1093877144,M,Internal Medicine,4,0.356709554791451,0.4607864767313,6184.14770507813,4220.4624786377,33.75,86.5,45180,20443.4091796875,28298.1500854492,Yes,0.22605,0.4636216,0.3,0.6463125
1093892119,M,Chiropractic,2,0.582331508398056,0.772822082042694,25693.1884765625,13039.8623046875,198,1619.5,128366,76979.623046875,102286.275390625,Yes,0.5391906,0.6254724,0.7131428,0.8325014
1093906174,M,Family Practice,5,0.64266739487648,0.865282940864563,3366.75020141602,1117.88588867187,37,89,50200,33366.2489929199,44610.5705566406,Yes,0.4232653,0.7675333,0.5445714,0.9988
1093927576,F,Psychiatry,2,0.38241845369339,0.571957379579544,23055.6506347656,14106.9406738281,39,192.5,69195,23083.6987304688,40981.1186523438,Yes,0.326024,0.4388129,0.5485075,0.5954072
1093969412,M,Psychiatry,7,0.443557017615863,0.619689021791731,24538.1814749581,11725.1545322963,104.571428571429,483.285714285714,294555,122787.722351074,212478.918212891,Yes,0.2475263,0.6148865,0.4125789,0.8121622
1104809706,M,Family Practice,6,0.19136494025588,0.240318889419238,43887.5751953125,41076.2294921875,117.333333333333,120.5,328492,65166.5505371094,82034.6193847656,Yes,0.1136207,0.2429092,0.142069,0.3036389
1104824200,M,Internal Medicine,3,0.380601704120636,0.592375119527181,43342.0856933594,27023.6447753906,83,355,201414.234375,71387.9774169922,120343.300048828,Yes,0.3525535,0.399282,0.5729231,0.6064571
1104829639,M,Cardiology,45,0.253777079946465,0.325901897251606,52962.0816840278,48698.7304131402,121.444444444444,180.266666666667,3037120.71069336,653827.049041748,845677.869598389,Yes,2.807749e-02,0.7887031,3.575114e-02,1
1104834209,M,Neurology,9,0.348008480336931,0.443295261926121,16453.6975911458,13023.9969075521,130.222222222222,166.777777777778,259420,111336.722412109,142204.02734375,Yes,0.1967826,0.5662757,0.246,0.7474
1104860253,F,Family Practice,2,0.596424400806427,0.79784432053566,3330.88989257813,1668.66015625,48,76.5,16515,9853.22021484375,13177.6796875,Yes,0.5860407,0.6068081,0.7937778,0.8019108
1104861160,M,Podiatry,24,0.337485016013185,0.443716817225019,18636.6106262207,16104.1210734049,100.458333333333,210.833333333333,649016.9453125,201738.290802002,262518.04083252,Yes,7.373258e-02,0.7736611,9.846036e-02,1
1104891498,M,Psychiatry,2,0.374544158577919,0.556071996688843,36276.1328125,27125.3397216797,21.5,195.5,97750,25197.73046875,43499.3205566406,Yes,0.2508156,0.4982727,0.438384,0.67376
1104898634,M,Family Practice,20,0.497536477446556,0.616322953253984,6233.20454559326,2166.22596893311,90,194.15,314718.899475098,190054.808685303,271394.380256653,Yes,0.1472514,1,0.1853333,1
1104909043,F,Chiropractic,1,0.679246485233307,0.870025396347046,2465.35009765625,999.00048828125,19,204,7686.1201171875,5220.77001953125,6687.11962890625,Yes,0.6792465,0.6792465,0.8700254,0.8700254
1104924349,M,Family Practice,10,0.363191711902618,0.481165537238121,7960.45595703125,6440.75393066406,26.2,60.6,127314,47709.4396972656,62906.4605712891,Yes,0.2606917,0.4015785,0.3349474,0.5364321
1104965706,M,Psychiatry,6,0.299321281413237,0.70414611697197,7975.77346801758,4234.60831705729,93.1666666666667,140.5,63072.9104919434,15218.269821167,37665.260345459,Yes,0.1927205,0.4609817,0.3769885,1
1114022936,M,Family Practice,4,0.385478064417839,0.496204689145088,10385.8047180176,8465.13031005859,106.25,111.75,66423.9096679688,24880.6909179688,32563.388671875,Yes,0.2374379,0.548546,0.3030203,0.6971052
1114106689,M,Otolaryngology,16,0.430371327325702,0.561397824436426,9772.22196102142,7460.6514415741,82.0625,102.875,275008.00390625,118652.449295044,155637.580841064,Yes,0.318141,0.5634499,0.4524719,0.7041725
1114106853,M,Family Practice,1,0.270612239837646,0.338265299797058,2787.71997070313,2529.14990234375,12,13,3822,1034.28002929688,1292.84997558594,Yes,0.2706122,0.2706122,0.3382653,0.3382653
1114932084,M,Psychiatry,2,0.489121034741402,0.929212927818298,3927.12951660156,542.84423828125,24.5,117.5,15409.8393554688,7555.58032226563,14324.1508789063,Yes,0.4853773,0.4928647,0.9281641,0.9302618
1114951407,M,Emergency Medicine,2,0.405660003423691,0.511804014444351,5459.21496582031,4437.22106933594,139.5,182.5,18775,7856.57006835938,9900.55786132813,Yes,0.3724,0.43892,0.4714667,0.5521414
1114955325,F,Licensed Clinical Social Worker,2,0.312654636800289,0.47736668586731,6716.52490234375,5192.98022460938,14,58,18000,4566.94995117188,7614.0400390625,Yes,0.2322885,0.3930208,0.4032333,0.5515
1114964442,M,Cardiology,56,0.27657923368471,0.355109463578888,80690.6173150199,71682.4720156533,134.857142857143,162.160714285714,6393559.92675781,1874885.34537125,2379341.52214241,Yes,0.1216414,0.674219,0.1535831,0.8527775
1114972262,M,Internal Medicine,16,0.560963251627982,0.734540939331055,1075.94248151779,491.075604438782,28.5625,34.0625,31719.0996017456,14504.0202331543,23861.8899307251,Yes,0.1884182,0.8864,0.3688889,1
1124000427,M,Physician Assistant,9,0.237276602122519,0.301131695508957,4226.78771972656,3870.19553629557,40.8888888888889,43.1111111111111,49589,11547.9100036621,14757.2396850586,Yes,0.2238104,0.2582266,0.2918605,0.3227586
1124016480,M,Internal Medicine,33,0.461520250040022,0.556553879244761,2576.63727477103,1524.67188332298,48.8181818181818,81.7272727272727,204378.637481689,119349.607466698,154064.465304375,Yes,2.728618e-02,1,3.723684e-02,1
1124032644,M,Obstetrics/Gynecology,4,0.514855869114399,0.641192123293877,1351.32751464844,963.992492675781,34.5,39.75,11175,5769.69000244141,7319.03002929688,Yes,0.3896961,0.624909,0.5358667,0.7558261
1124055900,M,Obstetrics/Gynecology,21,0.453721884017189,0.561114295430127,2607.99294317336,1823.1756519136,58.1904761904762,77.9523809523809,101884.031860352,47116.1799468994,63597.3431892395,Yes,2.647009e-02,0.6675506,4.034188e-02,0.9454852
1124058086,M,Emergency Medicine,5,0.211323842406273,0.272145688533783,21711.9024414063,19968.872265625,75.6,79.8,138475,29915.490234375,38630.6387329102,Yes,0.1989764,0.2304461,0.2565311,0.2930694
1124064639,M,Family Practice,3,0.323872367540995,0.436850105722745,2537.10860188802,1921.25231933594,30,47.3333333333333,12787.4811401367,5176.15558624268,7023.72416687012,Yes,9.016362e-02,0.5435578,0.1127124,0.7400116
1124080163,F,General Practice,1,0.403755873441696,0.580909073352814,3541.68994140625,2489.39990234375,38,45,5940,2398.31005859375,3450.60009765625,Yes,0.4037559,0.4037559,0.5809091,0.5809091
1124088380,M,Neurosurgery,10,0.361329174041748,0.556757098436356,10962.8195556641,7121.74296875,119.7,136.3,181536,71907.8054199219,110318.570068359,Yes,0.2447942,0.4742968,0.331282,0.764353
1124089016,M,Pain Management,21,0.438848504353137,0.544249107795102,27508.1350083124,21677.8187110538,99.4761904761905,295.47619047619,980288.559204102,402617.730567932,525054.371299744,Yes,5.230495e-02,0.8455999,5.244669e-02,0.8455999
1124186465,M,Chiropractic,1,0.65787661075592,0.946986317634583,3364.27001953125,521.3095703125,53,355,9833.5,6469.22998046875,9312.1904296875,Yes,0.6578766,0.6578766,0.9469863,0.9469863
1124292966,M,Rheumatology,7,0.310316034725734,0.426157478775297,7227.55378069196,5584.50261579241,45.7142857142857,72.2857142857143,81980.2646484375,31387.3871841431,42888.7463302612,Yes,0.1082244,0.4135132,0.1413951,0.5718321
1124296298,F,Nurse Practitioner,3,0.423739721377691,0.636287848154704,3602.7904510498,2275.52954610189,40.6666666666667,55.3333333333333,18465.4285888672,7657.05723571777,11638.8399505615,Yes,0.4136061,0.4427397,0.6248841,0.6456621
1124356043,,Independent Diagnostic Testing Facility,4,0.530585668981075,0.66440337896347,17744.6203613281,12826.4970703125,301,302.25,148915,77936.5185546875,97609.01171875,Yes,0.4699712,0.5695292,0.5874662,0.7119119
1134113970,M,Family Practice,7,0.34173045200961,0.453967758055244,6227.82134137835,3892.85227748326,54,138.714285714286,78931.3464355469,35336.5970315933,51681.3806190491,Yes,2.999215e-02,0.693205,3.894646e-02,0.9287866
1134139884,M,Internal Medicine,14,0.385178286050047,0.479567177327616,10850.3109425136,8666.07467215402,56.5714285714286,118.928571428571,233674,81769.6466255188,112348.95473671,Yes,1.697358e-02,1,2.168302e-02,1
1134192370,M,Family Practice,6,0.476079041759173,0.566927159825961,21310.0500996908,15631.7900899251,93.3333333333333,278.5,198679,70818.6992797852,104888.259338379,Yes,0.3198902,0.988764,0.4276088,1
1134203698,F,Internal Medicine,6,0.385611186424891,0.527144069472949,1010.99332682292,669.313323974609,15.8333333333333,22,10124,4058.04008483887,6108.12004089355,Yes,0.2422,0.5025949,0.2422,0.7422308
1134213580,M,Chiropractic,2,0.663476645946503,0.87991127371788,2900.65435791016,280.4599609375,29,349.5,22060.4399414063,16259.1312255859,21499.5200195313,Yes,0.5701709,0.7567824,0.7598225,1
1134213796,M,Plastic and Reconstructive Surgery,33,0.636740395968611,0.786306313944585,5904.56846017549,2612.58344338157,104.333333333333,263.727272727273,614803.555168152,419952.795829773,528588.30141449,Yes,0.1343539,0.9327161,0.1556196,0.9936385
1134221351,M,Internal Medicine,6,0.360524814575911,0.459757110724847,6626.20310465495,5122.46323649089,38.8333333333333,54,58610,18852.7799072266,27875.2205810547,Yes,0.1183612,0.7561761,0.1183612,0.7561761
1134228794,M,Psychiatry,11,0.533802633935755,0.758778106082569,9475.10073020242,4195.64924760298,100.454545454545,195.363636363636,277044.000488281,172817.891479492,230891.858764648,Yes,0.2981418,0.7184751,0.5733385,0.8980508
1134232887,M,Internal Medicine,26,0.494297629652115,0.625474500040022,5118.71545703595,2354.95709463266,55.2692307692308,136.153846153846,321123.607116699,188037.005254745,259894.722658157,Yes,2.125879e-02,1,2.746326e-02,1
1134280779,M,Internal Medicine,8,0.422454468905926,0.511003844439983,20197.9156494141,15900.0146484375,98.875,206.75,249010,87426.6755371094,121809.881835938,Yes,0.1383223,0.6875,0.1905916,0.6875
1134285059,M,Chiropractic,2,0.38484862446785,0.491729572415352,40304.6528320313,32801.2607421875,81,1010.5,137910,57300.6982421875,72307.478515625,Yes,0.3403854,0.4293118,0.4444592,0.539
1134286958,M,Chiropractic,2,0.48076693713665,0.628294974565506,1915.22497558594,1380.18499755859,18,81,7350,3519.54992675781,4589.63000488281,Yes,0.4679138,0.4936201,0.602439,0.6541509
1134297062,M,Orthopedic Surgery,2,0.462875187397003,0.664852499961853,1435.9951171875,900.005004882813,13.5,18,5365.490234375,2493.5,3565.48022460938,Yes,0.4560872,0.4696632,0.6636383,0.6660667
1134392046,M,Family Practice,5,0.623751553893089,0.765880711376667,3739.18115234375,1302.54458007812,72.4,139.2,55025.3498535156,36329.4440307617,48512.6268615723,Yes,7.91723e-02,0.9864198,0.1105405,0.9864198
1134401136,F,Nurse Practitioner,15,0.283361346150438,0.352885969604055,2981.33267110189,2162.60434112549,67.3333333333333,71.8666666666667,76985,32265.0098526478,44545.9348928928,Yes,1.677083e-02,0.4877769,2.283333e-02,0.6504092
1144201104,F,Licensed Clinical Social Worker,2,0.378899782896042,0.578448504209518,10337.2253417969,6472.23986816406,17.5,151.5,32100,11425.5491943359,19155.5202636719,Yes,0.3490563,0.4087432,0.5546703,0.6022267
1144202805,M,Physical Medicine and Rehabilitation,14,0.418082496949605,0.531340849186693,8232.062096732,5930.86787850516,63.1428571428571,170.285714285714,225773.328521729,110524.460506439,142741.178337097,Yes,0.1356154,0.5816394,0.1696154,0.8219166
1144214578,M,Internal Medicine,11,0.406965056603605,0.520248716527765,17600.9061889648,13953.0433543812,99.6363636363636,139.818181818182,299822,106212.031921387,146338.521148682,Yes,0.2076095,0.5178505,0.2736726,0.6472898
1144228834,M,Neurology,5,0.505475616455078,0.664075708389282,4351.50795898438,2865.2419921875,29,48,44560,22802.4602050781,30233.7900390625,Yes,0.4250818,0.6289939,0.5590489,0.8155152
1144237744,M,Chiropractic,1,0.439999729394913,0.552896738052368,40124.01953125,32034.94921875,93,1433,71650,31525.98046875,39615.05078125,Yes,0.4399997,0.4399997,0.5528967,0.5528967
1144244708,M,Internal Medicine,26,0.446874239410345,0.592979633464263,31336.1866842417,21783.1810478797,161.384615384615,705.769230769231,1569335.62841797,754594.776123047,1002972.91973114,Yes,0.1163411,0.8,0.1540465,1
1144286915,M,Psychiatry,4,0.36806770414114,0.547474324703217,16758.3497314453,11536.6223144531,104,175.75,100520,33486.6005859375,54373.5107421875,Yes,0.2932723,0.4522203,0.5067812,0.5871591
1144330556,M,Podiatry,9,0.526336918274562,0.730701578987969,6288.70579698351,2380.73233371311,75.8888888888889,206.333333333333,142693,86094.6479492188,121266.408996582,Yes,0.4077193,0.6723137,0.5278947,0.9605714
1144363011,M,Physical Medicine and Rehabilitation,6,0.366611428558826,0.460904637972514,8738.62837727865,7710.0732828776,34.6666666666667,36.5,76420,23988.2292480469,30159.5603027344,Yes,0.2274234,0.4676,0.2852679,0.5845067
1144392499,M,Family Practice,14,0.450474534715925,0.549919498818261,46431.7979888916,37883.1887534005,177.428571428571,336.571428571429,1048056.13751221,398010.981292725,517691.4793396,Yes,0.344114,1,0.4464574,1
1144394826,M,Internal Medicine,38,0.766951010415429,0.963737668175446,2558.42386321645,44.4681853683371,51.7368421052632,265.657894736842,411442.707493782,314222.600691557,409752.916449785,Yes,0.5660828,1,0.7079531,1
1144399056,M,Clinical Psychologist,2,0.484518438577652,0.8244648873806,17566.3798828125,4563.0244140625,54.5,478.5,71110,35977.240234375,61983.951171875,Yes,0.4530812,0.5159557,0.7551924,0.8937374
1144412412,M,Allergy/Immunology,3,0.585515797138214,0.731911202271779,566.009384155273,372.321441650391,12,37.6666666666667,4021.6442565918,2323.61610412598,2904.67993164063,Yes,0.573,0.6037386,0.7163,0.7546732
1144417395,M,Physical Therapist,4,0.72573421895504,0.949290156364441,11861.453125,1991.677734375,197.75,2005,177190.0078125,129744.1953125,169223.296875,Yes,0.678247,0.7698216,0.8917359,0.9996236
1144503418,M,Nurse Practitioner,1,0.315472573041916,0.413715600967407,2180.61010742188,1867.65002441406,15,16,3185.57006835938,1004.96002197266,1317.92004394531,Yes,0.3154726,0.3154726,0.4137156,0.4137156
1144511700,M,Psychiatry,13,0.424280777573586,0.569891035556793,5880.25243671124,4116.22239802434,29.6153846153846,54.4615384615385,126710.000732422,50266.7197875977,73199.1095581055,Yes,0.24,0.5856202,0.4,0.7760672
1154316792,M,Psychiatry,3,0.586156040430069,0.837176958719889,136604.988932292,52524.9752604167,589.666666666667,2824.33333333333,706005,296190.048828125,548430.07421875,Yes,0.3993299,0.699824,0.7702737,0.9170858
1154337129,M,Internal Medicine,48,0.579178201345106,0.657523626306405,2355.99244866769,1533.17010178169,59.1875,89.9166666666667,249288.999755859,136201.36246413,175696.834473729,Yes,7.046591e-02,0.9473913,0.105375,0.9473913
1154351500,M,Oral Surgery (dentists only),1,0.524148941040039,0.705638289451599,626.219970703125,387.380004882813,14,14,1316,689.780029296875,928.619995117188,Yes,0.5241489,0.5241489,0.7056383,0.7056383
1154362937,F,Dermatology,14,0.519871047564915,0.689487951142447,8228.11012050084,5666.14589146205,34.2142857142857,36,245340,130146.458251953,166013.957519531,Yes,0.3560278,0.6759188,0.4739273,0.91528
